縣市,鄉鎮市區,儲匯局號,局名,聯絡電話,郵局地址,經度,緯度,ATM,具存款,具補摺,自動補摺機,提領200元,具視障語音,是否為局外ATM,縣市排序代號
雲林縣,大埤鄉,030112-0,大埤郵局,(05)5912-209,雲林縣大埤鄉中山路6號,120.431919,23.645639,O,O,O,O,,,局內,110
雲林縣,元長鄉,030139-4,元長郵局,(05)7882-054,雲林縣元長鄉仁愛街3號,120.314166,23.649444,O,O,O,O,,,局內,110
雲林縣,斗六市,,陸軍砲兵部隊訓練中心--大門外左側,(05)535-1402,石榴路228號,120.59,23.728055,O,,,O,,,局外,110
雲林縣,斗六市,,雲林地方法院簡易庭暨少年家事法庭--前面廣場旁,(05)535-1402,公明路41號,120.532499,23.698333,O,,O,O,,,局外,110
雲林縣,斗六市,,雲林科技大學--活動中心地下室,(05)535-1402,大學路3段123號,120.534999,23.695,O,,O,O,,,局外,110
雲林縣,斗六市,,雲林榮民之家-門衛室旁,(05)535-1402,榮譽路160號,120.560555,23.702777,O,,,O,,,局外,110
雲林縣,斗六市,,雲林監理站--大門內左側,(05)535-1402,雲林路2段411號,120.529166,23.699999,O,,,O,,,局外,110
雲林縣,斗六市,030100-8,斗六西平路郵局,(05)5351-402,雲林縣斗六市西平路1號,120.539806,23.706839,O,O,O,O,O,O,局內,110
雲林縣,斗六市,030102-5,斗六大崙郵局,(05)5222-884,雲林縣斗六市仁義路89號,120.538444,23.679045,O,O,,O,,,局內,110
雲林縣,斗六市,030103-9,斗六石榴郵局,(05)5573-894,雲林縣斗六市榴中里工業路77號,120.588982,23.721869,O,O,O,O,,,局內,110
雲林縣,斗六市,030104-2,斗六鎮北郵局,(05)5325-702,雲林縣斗六市慶生路37號,120.539688,23.713095,O,,O,O,,,局內,110
雲林縣,斗六市,030105-6,斗六永安郵局,(05)5321-272,雲林縣斗六市永安路8號,120.547798,23.710659,O,,O,O,,,局內,110
雲林縣,斗南鎮,,斗南鎮公所--中山路與文昌路之人行道上,(05)597-2209,文昌路200號,120.477777,23.680277,O,,,O,,,局外,110
雲林縣,斗南鎮,030111-6,斗南郵局,(05)5972-209,雲林縣斗南鎮中山路77號,120.479174,23.67525,O,O,O,O,,,局內,110
雲林縣,斗南鎮,030113-3,斗南石龜郵局,(05)5972-464,雲林縣斗南鎮中和路54號,120.48699900000001,23.639750999999997,O,,O,O,,,局內,110
雲林縣,斗南鎮,030114-7,斗南新光郵局,(05)5978-740,雲林縣斗南鎮光興路78號,120.481423,23.689422,O,,O,O,,,局內,110
雲林縣,水林鄉,030135-0,水林郵局,(05)7852-604,雲林縣水林鄉水林路10號,120.246131,23.572646,O,O,O,O,,,局內,110
雲林縣,北港鎮,,北港高中--大門外左側,(05)789-2229,成功路26號,120.304722,23.578055,O,,O,O,,,局外,110
雲林縣,北港鎮,030132-9,北港郵局,(05)7832-229,雲林縣北港鎮文化路54號,120.301856,23.569249,O,O,O,O,,,局內,110
雲林縣,北港鎮,030133-2,北港南陽郵局,(05)7833-074,雲林縣北港鎮中山路6號,120.304112,23.5643,O,,O,O,,,局內,110
雲林縣,北港鎮,030134-6,北港北辰郵局,(05)7836-643,雲林縣北港鎮民有路26號,120.301667,23.573572,O,O,O,O,,,局內,110
雲林縣,古坑鄉,030108-7,古坑郵局,(05)5821-027,雲林縣古坑鄉中山路123號,120.561948,23.644653,O,O,O,O,,,局內,110
雲林縣,古坑鄉,030109-1,古坑東和郵局,(05)5261-446,雲林縣古坑鄉文化路96號,120.569027,23.683746,O,,O,O,,,局內,110
雲林縣,古坑鄉,030110-2,古坑草嶺郵局,(05)5831-287,雲林縣古坑鄉草嶺村37-29號,120.69349,23.583786,,,,O,,,局內,110
雲林縣,四湖鄉,030138-1,四湖郵局,(05)7872-045,雲林縣四湖鄉中正路347號,120.225657,23.636501,O,O,,O,,,局內,110
雲林縣,西螺鎮,030115-1,西螺郵局,(05)5862-166,雲林縣西螺鎮福興路167-1號,120.460526,23.799834,O,O,O,O,,,局內,110
雲林縣,西螺鎮,030116-4,西螺埔心郵局,(05)5860-166,雲林縣西螺鎮埔心路164號,120.441428,23.798215,O,,O,O,,,局內,110
雲林縣,東勢鄉,030129-0,東勢厝郵局,(05)6991-004,雲林縣東勢鄉東南村東勢西路32號,120.252739,23.676043,O,,O,O,,,局內,110
雲林縣,林內鄉,030107-3,林內郵局,(05)5892-054,雲林縣林內鄉中正路332號,120.6134,23.756412,O,,O,O,,,局內,110
雲林縣,虎尾鎮,,虎尾安慶郵局舊局址,(05)632-2111,民主路1-1號,120.435997,23.703851,O,,O,O,,,局外,110
雲林縣,虎尾鎮,,雲林地方法院--院內大樓樓梯右方,(05)632-2111,明正路38號,120.434444,23.715833,O,,O,O,,,局外,110
雲林縣,虎尾鎮,,雲林第二監獄--大門警衛室旁,(05)632-2111,建國四村5-18號,120.405686,23.710784,O,,,O,,,局外,110
雲林縣,虎尾鎮,,雲林監獄--小門外右邊,(05)632-2111,仁愛新村1號,120.43647,23.688836,O,,,O,,,局外,110
雲林縣,虎尾鎮,030117-8,虎尾郵局,(05)6322-111,雲林縣虎尾鎮林森路一段495號,120.433443,23.709063,O,O,O,O,,,局內,110
雲林縣,虎尾鎮,030118-1,虎尾圓環郵局,(05)6324-204,雲林縣虎尾鎮光復路387號,120.437847,23.709835,O,O,O,O,,,局內,110
雲林縣,虎尾鎮,030122-4,虎尾科技大學郵局,(05)6326-035,雲林縣虎尾鎮文化路64號,120.430697,23.701567,O,,O,O,,O,局內,110
雲林縣,崙背鄉,030125-5,崙背郵局,(05)6962-074,雲林縣崙背鄉民主路5號,120.352674,23.759592,O,,O,O,,,局內,110
雲林縣,麥寮鄉,,長庚醫院雲林分院-1樓大廳,(05)693-2054,中興村工業路1500號,120.217972,23.797747,O,,,O,,,局外,110
雲林縣,麥寮鄉,,臺塑石化公司海豐區-福利大樓1樓,(05)693-2054,台塑工業園區1號,120.262777,23.802777,O,,O,O,,,局外,110
雲林縣,麥寮鄉,030126-9,麥寮郵局,(05)6932-054,雲林縣麥寮鄉光復路24號,120.256023,23.747555,O,,O,O,,,局內,110
雲林縣,麥寮鄉,030130-1,麥寮工業區郵局,(05)6812-680,雲林縣麥寮鄉台塑工業園區1號,120.221383,23.802597,O,O,O,O,,,局內,110
雲林縣,麥寮鄉,030131-5,麥寮橋頭郵局,(05)6915-930,雲林縣麥寮鄉橋頭村仁德路96-1號,120.277537,23.796328,O,O,O,O,,,局內,110
雲林縣,莿桐鄉,030101-1,莿桐郵局,(05)5842-419,雲林縣莿桐鄉中山路71號,120.499438,23.756371,O,O,O,O,,,局內,110
雲林縣,莿桐鄉,030106-0,莿桐饒平郵局,(05)5711-045,雲林縣莿桐鄉永基路23之7號,120.525357,23.775762,O,,O,O,,,局內,110
雲林縣,臺西鄉,030127-2,臺西郵局,(05)6982-048,雲林縣臺西鄉中山路161號,120.198813,23.700254,O,O,O,O,,,局內,110
雲林縣,褒忠鄉,030128-6,褒忠郵局,(05)6972-043,雲林縣褒忠鄉三民路44號,120.311587,23.693564,O,O,O,O,,,局內,110
嘉義市,西區,,嘉義大學民生校區--側門旁,(05)286-0153,新民路580號,120.438888,23.474444,O,,O,O,,,局外,120
嘉義市,西區,005104-2,嘉義站前郵局,(05)2242-021,嘉義市西區中正路647號,120.443334,23.478531,O,,O,O,,,局內,120
嘉義市,西區,005105-6,嘉義民權路郵局,(05)2273-547,嘉義市西區民權路467號,120.445594,23.481751,O,O,O,O,,,局內,120
嘉義市,西區,005108-7,嘉義北社郵局,(05)2320-200,嘉義市西區北興街245號,120.438471,23.485499,O,O,O,O,,,局內,120
嘉義市,西區,005110-2,嘉義玉山郵局,(05)2860-153,嘉義市西區中興路672號,120.428865,23.472207,O,O,O,O,,O,局內,120
嘉義市,西區,005112-0,嘉義福全郵局,(05)2334-064,嘉義市西區北港路55、57號,120.43524,23.476981,O,,O,O,,,局內,120
嘉義市,西區,005117-8,嘉義成功街郵局,(05)2287-742,嘉義市西區成功街112號,120.4432,23.472173,O,,O,O,,,局內,120
嘉義市,西區,005119-5,嘉義湖內郵局,(05)2351-175,嘉義市西區民生南路540號,120.443393,23.459023,O,,O,O,,,局內,120
嘉義市,西區,005120-7,嘉義埤子頭郵局,(05)2323-660,嘉義市西區文化路456號,120.44666,23.488777,O,,O,O,,,局內,120
嘉義市,西區,005130-1,嘉義興嘉郵局,(05)2355-047,嘉義市西區南京路409號,120.435954,23.46476,O,O,O,O,,,局內,120
嘉義市,西區,005153-1,嘉義保安郵局,(05)2313-810,嘉義市西區保安一路241號,120.434953,23.492937,O,O,O,O,,,局內,120
嘉義市,東區,,北興國中--博東路校門旁,(05)286-0153,忠孝路394號,120.454722,23.478611,O,,,O,,,局外,120
嘉義市,東區,,宏仁女子高中--校門旁,(05)286-0153,忠孝路667號,120.443333,23.506111,O,,O,O,,,局外,120
嘉義市,東區,,嘉北國小--校門旁,(05)286-0153,嘉北街65號,120.455277,23.493611,O,,O,O,,,局外,120
嘉義市,東區,,嘉義大學林森校區--新生路轉角處,(05)286-0153,林森東路151號,120.459722,23.4875,O,,,O,,,局外,120
嘉義市,東區,,嘉義女中--校門旁,(05)286-0153,垂楊路243號,120.453055,23.473611,O,,,O,,,局外,120
嘉義市,東區,,嘉義市政府--1樓大廳處,(05)286-0153,中山路199號,120.453611,23.481388,O,,O,O,,,局外,120
嘉義市,東區,,嘉義地方法院--1樓中庭處,(05)286-0153,林森東路282號,120.463055,23.488055,O,,,O,,,局外,120
嘉義市,東區,,嘉義地方法院檢察署--圓福街側門旁,(05)286-0153,林森東路286號,120.463333,23.488333,O,,,O,,,局外,120
嘉義市,東區,,嘉義地方法院簡易法庭--大門旁,(05)286-0153,文化路308號之1,120.448888,23.484999,O,,,O,,,局外,120
嘉義市,東區,,嘉義家職--校門旁,(05)286-0153,市宅街57號,120.457909,23.473456,O,,O,O,,,局外,120
嘉義市,東區,,嘉義康樂郵局舊局址,(05)286-0153,康樂街107號,120.453333,23.475277,O,,O,O,,,局外,120
嘉義市,東區,,嘉義稅捐處--大門旁,(05)286-0153,中山路154號,120.454444,23.481666,O,,,O,,,局外,120
嘉義市,東區,,嘉義監理站--大門旁,(05)286-0153,保建街89號,120.453888,23.500277,O,,,O,,,局外,120
嘉義市,東區,,嘉義興業路郵局--局外10公尺處,(05)286-0153,興業東路12號,120.453611,23.468888,O,,O,O,,,局外,120
嘉義市,東區,005100-8,嘉義文化路郵局,(05)2227-881,嘉義市東區文化路134號,120.449996,23.477912,O,O,O,O,O,O,局內,120
嘉義市,東區,005101-1,嘉義中山路郵局,(05)2785-145,嘉義市東區中山路107號,120.457692,23.481949,O,O,O,O,,,局內,120
嘉義市,東區,005107-3,嘉義忠孝郵局,(05)2783-079,嘉義市東區民權路208-1號,120.454546,23.48322,O,O,O,O,,,局內,120
嘉義市,東區,005113-3,嘉義東門郵局,(05)2273-549,嘉義市東區中正路141號,120.456013,23.47947,O,,O,O,,,局內,120
嘉義市,東區,005115-1,嘉義後湖郵局,(05)2771-054,嘉義市東區保建街30-5號,120.454999,23.500833,O,,O,O,,,局內,120
嘉義市,東區,005116-4,嘉義興業路郵局,(05)2241-450,嘉義市東區興業東路12號,120.453663,23.468933,,,,O,,,局內,120
嘉義市,東區,005118-1,嘉義彌陀郵局,(05)2782-918,嘉義市東區彌陀路268號,120.462788,23.474156,O,O,O,O,,,局內,120
嘉義市,東區,005122-4,嘉義大學郵局,(05)2771-612,嘉義市東區學府路300號,120.483416,23.467323,O,O,O,O,,O,局內,120
嘉義市,東區,005129-0,嘉義林森郵局,(05)2766-074,嘉義市東區林森東路488號,120.470447,23.491865,O,O,O,O,,,局內,120
嘉義縣,大林鎮,,中坑精北營區--福利社旁,(05)286-0153,中坑里沙崙1之9號,120.470498,23.592911,O,,O,O,,,局外,130
嘉義縣,大林鎮,005151-4,大林郵局,(05)2652-107,嘉義縣大林鎮平和街28-1號,120.456645,23.60235,O,O,O,O,,,局內,130
嘉義縣,大林鎮,005155-9,大林中山路郵局,(05)2652-714,嘉義縣大林鎮中山路232號,120.45613,23.606026,O,,O,O,,,局內,130
嘉義縣,大林鎮,005156-2,大林大埔美郵局,(05)2952852,嘉義縣大林鎮大埔美園區三路99號,120.498941,23.622707,O,O,O,O,,,局內,130
嘉義縣,大埔鄉,005125-5,大埔郵局,(05)2521-224,嘉義縣大埔鄉大埔村262號之1,120.593183,23.299035,O,,O,O,,,局內,130
嘉義縣,中埔鄉,005121-1,中埔郵局,(05)2531-030,嘉義縣中埔鄉中埔村167號,120.523097,23.424737,O,O,O,O,,,局內,130
嘉義縣,中埔鄉,005123-8,中埔後庄郵局,(05)2394-623,嘉義縣中埔鄉和興村中華路889號,120.459708,23.450518,O,O,O,O,,,局內,130
嘉義縣,六腳鄉,,臺糖公司六腳蒜廠--舊郵局址,(05)286-0153,工廠村147號,120.263497,23.515951,O,,,O,,,局外,130
嘉義縣,六腳鄉,005139-4,六腳蒜頭郵局,(05)3802-029,嘉義縣六腳鄉蒜頭村126之1號,120.292159,23.492644,O,,O,O,,,局內,130
嘉義縣,太保市,,南亞公司太保廠--大門旁,(05)286-0153,北港路2段201號,120.377499,23.497222,O,,,O,,,局外,130
嘉義縣,太保市,,故宮博物院南部院區--郵務工作站內,(05)286-0153,故宮大道888號,120.295,23.468611,O,,O,O,,,局外,130
嘉義縣,太保市,005106-0,太保郵局,(05)3711-040,嘉義縣太保市春珠里春珠169-1號,120.335822,23.453145,O,O,O,O,,,局內,130
嘉義縣,太保市,005124-1,太保南新郵局,(05)2372-244,嘉義縣太保市北新里中山路1段470、472號,120.379408,23.498538,O,,O,O,,,局內,130
嘉義縣,太保市,005131-5,太保嘉太郵局,(05)2381-562,嘉義縣太保市嘉太工業區中興路1號,120.362872,23.508713,O,,O,O,,,局內,130
嘉義縣,水上鄉,,嘉義航空站--大門旁,(05)286-0153,榮典路1號,120.403888,23.454722,O,,O,O,,,局外,130
嘉義縣,水上鄉,005102-5,水上南靖郵局,(05)2682-035,嘉義縣水上鄉三鎮村三鎮路1號,120.385463,23.413197,O,,O,O,,,局內,130
嘉義縣,水上鄉,005103-9,水上中庄郵局,(05)2890-344,嘉義縣水上鄉中庄村中庄61-61號,120.436903,23.421076,O,,O,O,,,局內,130
嘉義縣,水上鄉,005109-1,水上郵局,(05)2682-140,嘉義縣水上鄉中興路356號,120.401125,23.430769,O,O,O,O,,,局內,130
嘉義縣,水上鄉,005111-6,水上回歸郵局,(05)2356-840,嘉義縣水上鄉三和村新厝仔2之4號,120.408963,23.454236,O,,O,O,,,局內,130
嘉義縣,布袋鎮,005142-3,布袋郵局,(05)3472-050,嘉義縣布袋鎮九龍里入船路2號,120.157995,23.377957,O,O,O,O,,,局內,130
嘉義縣,布袋鎮,005143-7,布袋過溝郵局,(05)3451-401,嘉義縣布袋鎮中安里頂厝11號,120.182283,23.420219,O,,O,O,,,局內,130
嘉義縣,布袋鎮,005144-1,布袋大寮郵局,(05)3471-860,嘉義縣布袋鎮東港里埔仔厝86號之1,120.1848,23.373933,O,,O,O,,,局內,130
嘉義縣,布袋鎮,005145-4,布袋新塭郵局,(05)3432-646,嘉義縣布袋鎮復興里新塭24-17號,120.162093,23.324429,O,,O,O,,,局內,130
嘉義縣,民雄鄉,,民雄農工--大門旁,(05)286-0153,文隆村81號,120.446755,23.541707,O,,O,O,,,局外,130
嘉義縣,民雄鄉,,南區國稅局民雄稽徵所--營業廳大門旁,(05)286-0153,建國路2段263之1號,120.433055,23.5425,O,,,O,,,局外,130
嘉義縣,民雄鄉,,嘉義大學民雄校區--校門旁,(05)286-0153,文隆村85號,120.446755,23.541707,O,,,O,,,局外,130
嘉義縣,民雄鄉,005132-9,民雄郵局,(05)2262-609,嘉義縣民雄鄉東榮村民族路17號,120.430998,23.554948,O,O,,O,,,局內,130
嘉義縣,民雄鄉,005133-2,民雄頭橋郵局,(05)2211-075,嘉義縣民雄鄉頭橋工業區工業一路2號,120.436068,23.519964,O,,O,O,,,局內,130
嘉義縣,民雄鄉,005134-6,中正大學郵局,(05)2720-547,嘉義縣民雄鄉三興村大學路1段168號,120.472143,23.560948,O,O,O,O,,O,局內,130
嘉義縣,民雄鄉,005135-0,民雄雙福郵局,(05)2219-187,嘉義縣民雄鄉中山路7號,120.447421,23.523556,O,O,,O,,,局內,130
嘉義縣,朴子市,,嘉義監理所--大門旁,(05)286-0153,朴七路29號,120.25568,23.46837,O,,,O,,,局外,130
嘉義縣,朴子市,005140-6,朴子長庚醫院郵局,(05)3623-947,嘉義縣朴子市嘉朴路西段8號1樓,120.286072,23.46255,O,,O,O,,,局內,130
嘉義縣,朴子市,005147-1,朴子郵局,(05)3792-130,嘉義縣朴子市光復路46號,120.246304,23.466178,O,O,O,O,,,局內,130
嘉義縣,朴子市,005148-5,朴子海通路郵局,(05)3796-291,嘉義縣朴子市永和里𧃽菜埔4-2號,120.250569,23.44292,O,O,O,O,,,局內,130
嘉義縣,朴子市,005150-1,朴子祥和郵局,(05)3620-051,嘉義縣朴子市祥和二路西段6號,120.289781,23.458081,O,O,O,O,,,局內,130
嘉義縣,竹崎鄉,005126-9,竹崎郵局,(05)2611-042,嘉義縣竹崎鄉中山路68號,120.551029,23.52339,O,,O,O,,,局內,130
嘉義縣,竹崎鄉,005127-2,竹崎內埔郵局,(05)2541-305,嘉義縣竹崎鄉內埔村元興路127號,120.558882,23.485131,O,,O,O,,,局內,130
嘉義縣,竹崎鄉,005152-8,竹崎灣橋郵局,(05)2790-790,嘉義縣竹崎鄉灣橋村五間厝3-1號,120.50201,23.492735,O,O,O,O,,,局內,130
嘉義縣,東石鄉,005149-9,東石郵局,(05)3732-224,嘉義縣東石鄉東石村34號,120.150515,23.455833,O,,O,O,,,局內,130
嘉義縣,阿里山鄉,005128-6,阿里山郵局,(05)2679-970,嘉義縣阿里山鄉中正村2鄰東阿里山53號,120.804548,23.51141,O,,O,O,,,局內,130
嘉義縣,梅山鄉,005136-3,梅山郵局,(05)2621-213,嘉義縣梅山鄉中山路109號,120.55896,23.580721,O,O,O,O,,,局內,130
嘉義縣,鹿草鄉,005146-8,鹿草郵局,(05)3752-007,嘉義縣鹿草鄉西井村長壽路222號,120.308105,23.411087,O,O,O,O,,,局內,130
嘉義縣,番路鄉,005114-7,番路郵局,(05)2591-105,嘉義縣番路鄉下坑村菜公店55號,120.554534,23.463894,O,,O,O,,,局內,130
嘉義縣,新港鄉,,新港中洋郵局舊局址,(05)286-0153,中洋村中洋工業區1號,120.352421,23.549015,O,O,,O,,,局外,130
嘉義縣,新港鄉,005137-7,新港郵局,(05)3742-130,嘉義縣新港鄉宮前村中正路8號,120.346229,23.555093,O,O,O,O,,,局內,130
嘉義縣,溪口鄉,005154-5,溪口郵局,(05)2691-132,嘉義縣溪口鄉中正路131號,120.395627,23.603817,O,O,O,O,,,局內,130
嘉義縣,義竹鄉,005141-0,義竹郵局,(05)3412-049,嘉義縣義竹鄉仁里村422-2號,120.243357,23.33731,O,O,O,O,,,局內,130
臺南市,七股區,,佳里榮家--警衛室對面,(06)721-1837,三股里147號,120.100448,23.117958,O,,,O,,,局外,140
臺南市,七股區,019131-8,七股郵局,(06)7872-241,臺南市七股區大埕里296號,120.142405,23.143195,O,O,O,O,,,局內,140
臺南市,下營區,019111-9,下營郵局,(06)6892-042,臺南市下營區慈惠街129號,120.26551,23.236085,O,O,O,O,,,局內,140
臺南市,下營區,019119-8,下營中營郵局,(06)6792-647,臺南市下營區中營里893號,120.277769,23.218541,O,,O,O,,,局內,140
臺南市,大內區,,大內營區--會客室旁,(06)583-2496,新厝里,120.356939,23.118985,O,,O,O,,,局外,140
臺南市,大內區,,走馬瀨農場--服務中心內大門左側,(06)583-2496,二溪里其子瓦61號,120.39875,23.150587,O,,,O,,,局外,140
臺南市,大內區,019140-9,大內郵局,(06)5761-080,臺南市大內區大內里7-2號,120.360232,23.118619,O,,O,O,,,局內,140
臺南市,山上區,,宏遠實業公司--辦公大樓旁,(06)590-2061,明和里256號,120.402313,23.104758,O,,,O,,,局外,140
臺南市,山上區,,明德外役監獄--接見室內,(06)590-2061,玉峰里明德山莊1號,120.402313,23.104758,O,,,O,,,局外,140
臺南市,山上區,019121-3,山上郵局,(06)5781-024,臺南市山上區山上里250號,120.355918,23.101268,O,O,O,O,,,局內,140
臺南市,中西區,,高等法院臺南分院--大樓內側,(06)226-5046,中山路170號,120.210833,22.995833,O,,,O,,,局外,140
臺南市,中西區,,臺南大學--前門守衛室,(06)226-5046,樹林街2段33號,121.502025,25.000906,O,,O,O,,O,局外,140
臺南市,中西區,,臺南大學--後校門臨五妃街,(06)2265046,樹林街2段17號,120.210833,22.986111,O,,,O,,,局外,140
臺南市,中西區,,臺南護理專校--大門右側,(06)226-5046,民族路2段78號,120.207777,22.995277,O,,,O,,,局外,140
臺南市,中西區,003102-2,臺南水交社郵局,(06)2142-892,臺南市中西區健康路一段260號,120.204368,22.981478,O,,O,O,,,局內,140
臺南市,中西區,003103-6,臺南興華街郵局,(06)2226-883,臺南市中西區興華街37號,120.21128,22.992598,O,,O,O,,,局內,140
臺南市,中西區,003105-3,臺南中正路郵局,(06)2223-304,臺南市中西區中正路42號,120.202212,22.992156,O,O,O,O,,,局內,140
臺南市,中西區,003113-1,臺南永樂郵局,(06)2234-495,臺南市中西區民族路三段282號,120.192423,23.000201,O,O,,O,,,局內,140
